Sentence,Translated Sentence,dialog_acts
"No en castellano, sino exclusivamente en japonés.","Not in Spanish, but exclusively in Japanese.","('sd',)"
"Queridos amigos... hoy he querido revisar el articulo de Jean Paul Satre para un trabajo, pero me he encontrado que en la seccion influyo a aparece el nombre de Michael Jackson.... Si quieren hacer este tipo de Payasadas haganlas en Frikipedia ,,, pero Wikipedia es una pagina seria asi que por favor aqui no....","Dear friends... today I wanted to review Jean Paul Satre's article for a job, but I found that the name of Michael Jackson appears in the section that influences... If you want to do this type of antics, do it on Frikipedia, ,, but Wikipedia is a serious page so please not here...","('sd',)"
"Que pasa que este artículo se extiende sobre el budismo Mahayana, y nada dice del Hinayana?","What happens that this article spreads about Mahayana Buddhism, and says nothing about Hinayana?","('qw',)"
Así no son las políticas de Wikipedia.,That's not what Wikipedia's policies are like.,"('sv',)"
Hay que ser imparcial.,You have to be impartial.,"('sv',)"
"Pero kleenex ha entrado en el lenguaje común desde hace décadas, y no solo en países de habla hispana.","But Kleenex has entered the common language for decades, and not only in Spanish-speaking countries.","('sd',)"
En cualquier sitio puedes pedir un kleenex y saben de qué va. No pasa lo mismo con Kikkoman.,Anywhere you can ask for a tissue and they know what it's about. The same does not happen with Kikkoman.,"('sd',)"
"Vamos a ver, Ultrafreiheit.","Let's see, Ultrafreiheit.","('^h',)"
En primer lugar te ruego que dejes de enlazar fan art pornográfico en los artículos de Wikimedia.,First of all I beg you to stop linking pornographic fan art in Wikimedia articles.,()
"En segundo lugar, te rogaría que explicaras cómo justifica el texto de la izquierda (la fuente) el texto de la derecha (el contenido que pretendes agregar).","Secondly, I would ask you to explain how the text on the left (the source) justifies the text on the right (the content you intend to add).","('sd',)"
"Estaría muy bien que se registrara, pro lo antedicho por Xabier.","It would be very good if it was registered, but what Xabier said.","('sv',)"
Y que aporte fuentes que avalen sus afirmaciones.,And provide sources that support their claims.,"('+',)"
"Yo, tal y como he dicho las aportaré.","I, as I have said, will provide them.","('sd',)"
"No me parece nada científica esta frase: (...) aumenta significativamente también al atardecer, ya que esto nos produce cierto estrés (lo cual se debe a un factor evolutivo, relacionado con la época de las cavernas).","This sentence does not seem scientific at all to me: (...) it also increases significantly at sunset, since this causes us some stress (which is due to an evolutionary factor, related to the time of the caves).",()
"Esto es una enciclopedia; opiniones como ... el ansiado resurgimiento de uno de los más grandes artistas de la historia de la música, el cual es ubicado cerca de la cima son muy respetables, pero esas querencias personales, no compartidas por la mayoría de los historiadores de la música, hay que dejarlas para uno mismo.","This is an encyclopedia; Opinions such as ... the long-awaited revival of one of the greatest artists in music history, who is located near the top are very respectable, but those personal preferences, not shared by most music historians You have to leave them to yourself.","('sd',)"
"Siguiendo la versión en inglés, he actualizado el apartado bibliográfico de obras publicadas en castellano.","Following the English version, I have updated the bibliographic section of works published in Spanish.","('sd',)"
"He retirado un título, Más allá de Einstein, que no está publicado en nuestro idioma.","I have withdrawn a title, Beyond Einstein, which is not published in our language.","('sd',)"
"He dejado la sección obras para su listado de trabajos divulgativos en inglés, en su idioma original.","I have left the works section for your list of informative works in English, in their original language.","('sd',)"
"Si haz seguido toda la sagas epica de warcraft, hasta lo que a mi parecer es warcraft 3 trono de hielo la ultima hasta el momento.","If you have followed all the epic warcraft sagas, up to what I think is warcraft 3 ice throne the last one so far.",()
"Uno se debe de dar cuenta que par el WoW, no pueden cambiarse las cosas o ponerse lo que se da en gana.","One must realize that for WoW, you cannot change things or wear what you want.","('sv',)"
"No estoy en contra del mundo de warcraft, pero lo lo catalogo como una historia paralela (que se asemejan pero no se juntan).","I'm not against the world of warcraft, but I classify it as a parallel story (which are similar but not together).","('sd',)"
He eliminado la afirmación Siria ha gobernado y gobierna de hecho al Líbano.,I have removed the claim that Syria has ruled and does in fact rule Lebanon.,"('sd',)"
"puesta alegremente porque sí por un anónimo que, originalmente, puso Siria ha gobernado y gobierna de hecho al Líbano.","put cheerfully for no reason by an anonymous who, originally, put Syria has governed and actually governs Lebanon.","('+',)"
"Siria acoge en su territorio, entre otros, a terroristas como el líder de Hamas Haniye.","Syria hosts in its territory, among others, terrorists like the leader of Hamas Haniye.","('sd',)"
"aunque la segunda frase ya fue eliminada con anterioridad, no se porque no se hizo lo mismo con la primera.","Although the second sentence was already eliminated previously, I don't know why the same was not done with the first one.","('sd',)"
"Quien puede rehacer el mapa, sacando Chile.","Who can redo the map, removing Chile.","('+',)"
"Segun Nota de prensa, y aqui ` y , todavia esta en discusion, ya que es una invitacion la relacion de Chile con la Comunida Andina.","According to a press release, and here `and , it is still under discussion, since Chile's relationship with the Andean Community is an invitation.","('sd',)"
Habria que esperar hasta el 22 de agosto la desicion de Chile.,It would be necessary to wait until August 22 for Chile's decision.,"('sv',)"
¿Por qué tanta prisa...?,Why so rush...?,"('qh',)"
A mí me quedan muchas ediciones en muchas páginas diferentes de Wikipedia.,I have many edits left on many different Wikipedia pages.,"('sd',)"
Así que estoy lejos de la última.,So I'm far from the latter.,"('sd',)"
He eliminado la sección Vida en un universo mortal.,I have removed the Life in a Mortal Universe section.,"('sd',)"
Durante el proceso he intentado salvar alguna parte pero no ha sido posible.,During the process I have tried to save some part but it has not been possible.,"('sd',)"
"De acuerdo a su contenido, realmente tendría que titularse ¿Puede la vida (o la inteligencia) sobrevivir al final del universo?","Based on its content, it really should be titled Can Life (or Intelligence) Survive to the End of the Universe?","('sv',)"
y no Vida en un universo mortal.,and not Life in a mortal universe.,"('sv',)"
1-El Valenciano está definido por la RAE como una variedad del catalán.,1-Valencian is defined by the RAE as a variety of Catalan.,"('sd',)"
